web-scraper-order,web-scraper-start-url,comments,posts,posts-href,comments_scroll,new_comments_scroll,scores,compound,sentiment_type
1638143490-1640,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,theguitorganistClassic2wReply,theguitorganistclassic2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143490-1636,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,reomatismthis is my favorite movie of all time.2wReply,reomatismthis favorite movie time2wreply,"{'neg': 0.0, 'neu': 0.5, 'pos': 0.5, 'compound': 0.4588}",0.4588,POSITIVE
1638143490-1635,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,sherrymimyThose were the good old days where movies baffled us2w2 likesReply,sherrymimythose good old days movies baffled us2w2 likesreply,"{'neg': 0.0, 'neu': 0.707, 'pos': 0.293, 'compound': 0.4404}",0.4404,POSITIVE
1638143490-1633,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,"naive_melody3Wow, I just watched this movie yesterday 😂 what timing!2w8 likesReply",naive_melody3wow watched movie yesterday timing2w8 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143490-1641,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,itsfriendstvPLS FOLLOW ME IF YOU LOVE FRIENDS ❤️2wReply,itsfriendstvpls follow love friends 2wreply,"{'neg': 0.0, 'neu': 0.291, 'pos': 0.709, 'compound': 0.8074}",0.8074,POSITIVE
1638143490-1637,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWHPmaFFpMw/,specter81Flours!!❤️2wReply,specter81flours2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1651,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,lordskywalkkerCatch me if you can 8.1*2w10 likesReply,lordskywalkkercatch 812w10 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1650,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,robwhallmdCan’t pick just one!2w2 likesReply,robwhallmdcant pick one2w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1652,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,d1nd4Just realise I’ve watched all of these perfomances 😍👏😍👏😍👏2w3 likesReply,d1nd4just realise ive watched perfomances 2w3 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1654,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,nasser.elhashimiShutter Island.. Django2w4 likesReply,nasserelhashimishutter island django2w4 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1644,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,roblambert34Catch Me If You Can was released in 2002. Not 1996.2w21 likesReply,roblambert34catch released 2002 19962w21 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1649,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,"ninikomaisaiaHe is the legend,his performance everywhere is perfect🙌❤️ Happy birthday 🥰❤️2w7 likesReply",ninikomaisaiahe legendhis performance everywhere perfect happy birthday 2w7 likesreply,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}",0.8126,POSITIVE
1638143492-1645,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,"violasview_blogGreat filmography indeed, but for me Romeo + Juliet and The Great Gatsby also rank among his best performances, they’re missing in this list…2w13 likesReply",violasview_bloggreat filmography indeed romeo juliet great gatsby also rank among best performances theyre missing list2w13 likesreply,"{'neg': 0.094, 'neu': 0.553, 'pos': 0.353, 'compound': 0.7964}",0.7964,POSITIVE
1638143492-1647,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,classicsallthetimeHe is really good in everything. Also only gets better with age 😍2w17 likesReply,classicsallthetimehe really good everything also gets better age 2w17 likesreply,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.7264}",0.7264,POSITIVE
1638143492-1653,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,mynameis.smtWhat's eating Gilbert grape 👑❤️2w4 likesReply,mynameissmtwhats eating gilbert grape 2w4 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1655,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,florida__mattYou forgot The Quick and The Dead. He was great in that.2w4 likesReply,florida__mattyou forgot quick dead great that2w4 likesreply,"{'neg': 0.321, 'neu': 0.373, 'pos': 0.306, 'compound': -0.0516}",-0.0516,NEGATIVE
1638143492-1643,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,imdbVerifiedHappy birthday to the legendary @leonardodicaprio! 👑 What's your favorite film performance of his?2w,imdbverifiedhappy birthday legendary leonardodicaprio whats favorite film performance his2w,"{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4588}",0.4588,POSITIVE
1638143492-1648,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,"flamebeing_72Titanic, Inception and The Revenant.2w9 likesReply",flamebeing_72titanic inception revenant2w9 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143492-1646,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWIu7YWNNxU/,rothang_lianaThe Wolf of Wall Street2w23 likesReply,rothang_lianathe wolf wall street2w23 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1668,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,wavy_.0fficialMovie?2wReply,wavy_0fficialmovie2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1657,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,dpatel1704One of the best SciFi movies out there2w64 likesReply,dpatel1704one best scifi movies there2w64 likesreply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
1638143494-1663,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,ryannmcelhattannHappy New Years!2w147 likesReply,ryannmcelhattannhappy new years2w147 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1660,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,charleyarylerЗoook gьzeeel.2w147 likesReply,charleyarylerзoook gьzeeel2w147 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1665,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,amyadamsphotogallerySo is Amy Adams 🔥2w18 likesReply,amyadamsphotogalleryso amy adams 2w18 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1667,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,arlenelaqueenThis movie broke me 👏👏👏2w15 likesReply,arlenelaqueenthis movie broke 2w15 likesreply,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.4215}",-0.4215,NEGATIVE
1638143494-1659,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,hedotchristiantoNoone talk about the soundtrack?? Its just perfect for the ending scene! 🔥🙌2w18 likesReply,hedotchristiantonoone talk soundtrack perfect ending scene 2w18 likesreply,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.5719}",0.5719,POSITIVE
1638143494-1656,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,"imdbVerifiedIt's been 🤚 years since the #Arrival of Denis Villeneuve's sci-fi masterpiece, and the cinematography is still absolutely stunning. 🎥2w",imdbverifiedits years since arrival denis villeneuves scifi masterpiece cinematography still absolutely stunning 2w,"{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.7902}",0.7902,POSITIVE
1638143494-1662,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,"vultures.eyeA MASTERPIECEEEEEEE 🔥🔥🔥 just posted the review too, loved it!!! ✨✨✨✨2w3 likesReply",vultureseyea masterpieceeeeeee posted review loved 2w3 likesreply,"{'neg': 0.0, 'neu': 0.606, 'pos': 0.394, 'compound': 0.5994}",0.5994,POSITIVE
1638143494-1666,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,rozinbenSecond best sci fi movie of all time2wReply,rozinbensecond best sci fi movie time2wreply,"{'neg': 0.0, 'neu': 0.543, 'pos': 0.457, 'compound': 0.6369}",0.6369,POSITIVE
1638143494-1664,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,mbeci408Tag friends for chat. Im free tonight🙄2w153 likesReply,mbeci408tag friends chat im free tonight2w153 likesreply,"{'neg': 0.0, 'neu': 0.439, 'pos': 0.561, 'compound': 0.7506}",0.7506,POSITIVE
1638143494-1658,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,guillemancandyTerrific movie and a bunch of nominations at the Oscars 🙌2w27 likesReply,guillemancandyterrific movie bunch nominations oscars 2w27 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143494-1661,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWJDqu6NgQa/,zhanetabyberiThis movie is amazing!2w6 likesReply,zhanetabyberithis movie amazing2w6 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1676,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,shahriyar2654👏👏👏👏❤️❤️❤️❤️❤️👏👏😍😍😍2wReply,shahriyar26542wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1671,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,patrickwall_Pitty it's shit2w5 likesReply,patrickwall_pitty shit2w5 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1670,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,hazim_sattuf1Da Rock 🤨🤨🤨2w4 likesReply,hazim_sattuf1da rock 2w4 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1674,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,"illiuminationcinemaShazam, Wonder Woman, and Green Lantern pull off a heist together.2w1 likeReply",illiuminationcinemashazam wonder woman green lantern pull heist together2w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1680,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,william_robson_Forgettable6dReply,william_robson_forgettable6dreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1681,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,awakened.towerHad alot of fun with this2wReply,awakenedtowerhad alot fun this2wreply,"{'neg': 0.0, 'neu': 0.476, 'pos': 0.524, 'compound': 0.5106}",0.5106,POSITIVE
1638143497-1669,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,"imdbVerified@therock, @gal_gadot, and @vancityreynolds Answer Your Burning Questions🔥

Who do you think is the best dancer: #DwayneJohnson, #GalGadot, or #RyanReynolds?🕺💃 Watch the #RedNotice stars answer all of your burning questions.2w",imdbverifiedtherock gal_gadot vancityreynolds answer burning questions think best dancer dwaynejohnson galgadot ryanreynolds watch rednotice stars answer burning questions2w,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",0.6369,POSITIVE
1638143497-1675,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,isaachulsmeyer_circlehfitnessThis movie is shit!2w6 likesReply,isaachulsmeyer_circlehfitnessthis movie shit2w6 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1672,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,amberpahlerThere in his white Pontiac Heaven2w206 likesReply,amberpahlerthere white pontiac heaven2w206 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1673,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,cengizergezer👏👏👏👏Super1wReply,cengizergezersuper1wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1678,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,marinzagarRED NOTICE2wReply,marinzagarred notice2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1677,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,alexcabriniI’m waiting for my Daughter to come home to watch this together..2wReply,alexcabriniim waiting daughter come home watch together2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143497-1679,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWLvRwlLgN-/,proenzamAwesome team2wReply,proenzamawesome team2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1687,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"imax8989Drive
Blade Runner 2049
Lars & the Real Girl2w11 likesReply",imax8989drive blade runner 2049 lars real girl2w11 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1690,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,sevinctosunn💖🌸💖💓💖💓💖🌸💖💓💖💖💖🌸💖💖💓💖2wReply,sevinctosunn2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1682,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"imdbVerifiedHey girl, it's #RyanGosling's birthday! 😎 From #TheNotebook to #LaLaLand, what are your top 3 Ryan roles?2w",imdbverifiedhey girl ryangoslings birthday thenotebook lalaland top 3 ryan roles2w,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}",0.2023,POSITIVE
1638143499-1688,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"mindestioDrive, Blade Runner and Blue Valentine 🙌🏾❤️2w5 likesReply",mindestiodrive blade runner blue valentine 2w5 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1684,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,valehmedov#lalaland #ryangosling happybirthday2wReply,valehmedovlalaland ryangosling happybirthday2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1692,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"mrsmithandcinemaDrive, Blade Runner 2049 and Blue Valentine. The Nice Guys comes close.2w3 likesReply",mrsmithandcinemadrive blade runner 2049 blue valentine nice guys comes close2w3 likesreply,"{'neg': 0.0, 'neu': 0.781, 'pos': 0.219, 'compound': 0.4215}",0.4215,POSITIVE
1638143499-1686,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,adithyan_b5HBD #ryangosling ❤🔥2wReply,adithyan_b5hbd ryangosling 2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1691,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"lacasadufrancaisThe place beyond the pines, Drive, Only God forgive 🔥👏2w1 likeReply",lacasadufrancaisthe place beyond pines drive god forgive 2w1 likereply,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4939}",0.4939,POSITIVE
1638143499-1685,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,parhamataaeiHappy Birthday #ryangosling ❤️2w1 likeReply,parhamataaeihappy birthday ryangosling 2w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1693,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,iam.abigaelLa la land my all time favourite2w2 likesReply,iamabigaella la land time favourite2w2 likesreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1683,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,valehmedov#lalaland #ryangosling happybirthday2wReply,valehmedovlalaland ryangosling happybirthday2wreply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1694,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,"edsonericLars and the Real Girl, Drive and Blue Valentine ❤️2w1 likeReply",edsonericlars real girl drive blue valentine 2w1 likereply,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143499-1689,https://www.instagram.com/imdb/,,,https://www.instagram.com/p/CWMDxg7F2hQ/,ayako.1977THE NICE GUYS！2w5 likesReply,ayako1977the nice guys2w5 likesreply,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1722,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,nacho_libre5678I heard the sequel was gonna be “wasps”1w48 likes,nacho_libre5678i heard sequel gonna wasps1w48 likes,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1727,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,_funko_funky_What’s this movie about?1w3 likes,_funko_funky_whats movie about1w3 likes,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1730,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,dj_valeroIs this an dark Antman spin off? Lol1w1 like,dj_valerois dark antman spin lol1w1 like,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.3612}",0.3612,POSITIVE
1638143789-1732,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,jasonpierce34When do we get more episodes?1w,jasonpierce34when get episodes1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143789-1725,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,_niklas__19Never heard of this1w4 likes,_niklas__19never heard this1w4 likes,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1726,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,oconnelllllFor those who don’t know its a tv show about a soccer team whose plane crashes in the Canadian wilderness.1w8 likes,oconnelllllfor dont know tv show soccer team whose plane crashes canadian wilderness1w8 likes,"{'neg': 0.0, 'neu': 0.811, 'pos': 0.189, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1729,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,guillemancandyIt looks so good 👏1w1 like,guillemancandyit looks good 1w1 like,"{'neg': 0.0, 'neu': 0.357, 'pos': 0.643, 'compound': 0.6597}",0.6597,POSITIVE
1638143789-1733,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,titoxcardenasMermelade 🤔🤔1w1 like,titoxcardenasmermelade 1w1 like,"{'neg': 0.0, 'neu': 0.444, 'pos': 0.556, 'compound': 0.3612}",0.3612,POSITIVE
1638143789-1724,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,tonytheman1218U better run Ant-Man1w25 likes,tonytheman1218u better run antman1w25 likes,"{'neg': 0.0, 'neu': 0.345, 'pos': 0.655, 'compound': 0.6908}",0.6908,POSITIVE
1638143789-1731,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,jaystateThey were confident in that 20 reviews.1w,jaystatethey confident 20 reviews1w,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4939}",0.4939,POSITIVE
1638143789-1723,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,moviemyndsWhy was i expecting an Antman spin-off Disney plus series? 😂1w38 likes,moviemyndswhy expecting antman spinoff disney plus series 1w38 likes,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1728,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,ljla10Where can I see it ?1w4 likes,ljla10where see 1w4 likes,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}",0.4215,POSITIVE
1638143789-1721,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT5HB3DZ-t/,"rottentomatoesVerifiedA genre mashup that blends smoothly, #Yellowjackets presents an absorbing mystery with plenty of sting. It's #CertifiedFresh at 100% on the #Tomatometer, with 20 reviews.1w",rottentomatoesverifieda genre mashup blends smoothly yellowjackets presents absorbing mystery plenty sting certifiedfresh 100 tomatometer 20 reviews1w,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,NEUTRAL
1638143791-1738,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,blondauxyeuxbleusLooks like 41%1w359 likes,blondauxyeuxbleuslooks like 411w359 likes,"{'neg': 0.0, 'neu': 0.274, 'pos': 0.726, 'compound': 0.6486}",0.6486,POSITIVE
1638143791-1734,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,"rottentomatoesVerifiedEarly reviews are in for #CowboyBebop - currently it's #Rotten at 41% on the #Tomatometer, with 27 reviews.1w",rottentomatoesverifiedearly reviews cowboybebop currently rotten 41 tomatometer 27 reviews1w,"{'neg': 0.292, 'neu': 0.708, 'pos': 0.0, 'compound': -0.5106}",-0.5106,NEGATIVE
1638143791-1746,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,jcsugsThe Bad Ending1w31 likes,jcsugsthe bad ending1w31 likes,"{'neg': 0.422, 'neu': 0.241, 'pos': 0.337, 'compound': -0.1779}",-0.1779,NEGATIVE
1638143791-1737,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,christopherallen05Damn… kind of surprised actually. But I’ll watch an episode or two and judge for myself1w306 likes,christopherallen05damn kind surprised actually ill watch episode two judge myself1w306 likes,"{'neg': 0.156, 'neu': 0.391, 'pos': 0.453, 'compound': 0.6486}",0.6486,POSITIVE
1638143791-1739,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,"the.nostromoI’m really hoping this is just critics being critics, since they’re usually wrong, because I have hope for this series1w319 likes",thenostromoim really hoping critics critics since theyre usually wrong hope series1w319 likes,"{'neg': 0.353, 'neu': 0.263, 'pos': 0.385, 'compound': 0.1868}",0.1868,POSITIVE
1638143791-1740,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,puchy143Big oof1w239 likes,puchy143big oof1w239 likes,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}",0.4215,POSITIVE
1638143791-1742,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,"oejoeboy33I say this everytime, live action will never be as good as animation, stop trying to pretend like is had a chance and make something original instead. Just lazy and unwanted 🪦🪦1w119 likes",oejoeboy33i say everytime live action never good animation stop trying pretend like chance make something original instead lazy unwanted 1w119 likes,"{'neg': 0.259, 'neu': 0.379, 'pos': 0.362, 'compound': 0.5076}",0.5076,POSITIVE
1638143791-1741,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,kerpow42Because it isn't a program made for critics. Couldn't really give a toss what they think 😂1w140 likes,kerpow42because isnt program made critics couldnt really give toss think 1w140 likes,"{'neg': 0.0, 'neu': 0.681, 'pos': 0.319, 'compound': 0.5702}",0.5702,POSITIVE
1638143791-1745,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,"skywalking_around_68Judging by how they destroyed Eternals, my hopes for Bebop haven’t changed1w32 likes",skywalking_around_68judging destroyed eternals hopes bebop havent changed1w32 likes,"{'neg': 0.415, 'neu': 0.375, 'pos': 0.21, 'compound': -0.4082}",-0.4082,NEGATIVE
1638143791-1735,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,oflores1294What did we expect honestly 😂1w864 likes,oflores1294what expect honestly 1w864 likes,"{'neg': 0.0, 'neu': 0.341, 'pos': 0.659, 'compound': 0.7003}",0.7003,POSITIVE
1638143791-1744,https://www.instagram.com/rottentomatoes/,,,https://www.instagram.com/p/CWT8jQGt7om/,gerbraveryJohn Cho is clearly miscast as Spike1w37 likes,gerbraveryjohn cho clearly miscast spike1w37 likes,"{'neg': 0.0, 'neu': 0.421, 'pos': 0.579, 'compound': 0.6705}",0.6705,POSITIVE
